state_name,district,year,commodity_name,production
Karnataka,BANGALORE RURAL,2010,Moong(Green Gram),6.0
Karnataka,BANGALORE RURAL,2010,Niger seed,168.0
Karnataka,BANGALORE RURAL,2010,Onion,462.0
Karnataka,BANGALORE RURAL,2010,Other Kharif pulses,4480.0
Karnataka,BANGALORE RURAL,2010,Peas & beans (Pulses),4909.0
Karnataka,BANGALORE RURAL,2010,Potato,866.0
Karnataka,BANGALORE RURAL,2010,Ragi,115210.0
Karnataka,BANGALORE RURAL,2010,Rice,4486.0
Karnataka,BANGALORE RURAL,2010,Sesamum,18.0
Karnataka,BANGALORE RURAL,2010,Small millets,7.0
Karnataka,BANGALORE RURAL,2010,Sunflower,9.0
Karnataka,BANGALORE RURAL,2010,Urad,9.0
Karnataka,BANGALORE RURAL,2010,Cowpea(Lobia),1.0
Karnataka,BANGALORE RURAL,2010,Dry chillies,106.0
Karnataka,BANGALORE RURAL,2010,Gram,193.0
Karnataka,BANGALORE RURAL,2010,Groundnut,58.0
Karnataka,BANGALORE RURAL,2010,Horse-gram,486.0
Karnataka,BANGALORE RURAL,2010,Maize,365.0
Karnataka,BANGALORE RURAL,2010,Onion,301.0
Karnataka,BANGALORE RURAL,2010,Other  Rabi pulses,6.0
Karnataka,BANGALORE RURAL,2010,Peas & beans (Pulses),739.0
Karnataka,BANGALORE RURAL,2010,Potato,27142.0
Karnataka,BANGALORE RURAL,2010,Ragi,421.0
Karnataka,BANGALORE RURAL,2010,Rapeseed &Mustard,229.0
Karnataka,BANGALORE RURAL,2010,Sunflower,13.0
Karnataka,BANGALORE RURAL,2010,Wheat,14.0
Karnataka,BANGALORE RURAL,2010,Dry chillies,88.0
Karnataka,BANGALORE RURAL,2010,Maize,357.0
Karnataka,BANGALORE RURAL,2010,Onion,43.0
Karnataka,BANGALORE RURAL,2010,Peas & beans (Pulses),514.0
Karnataka,BANGALORE RURAL,2010,Potato,2076.0
Karnataka,BANGALORE RURAL,2010,Ragi,229.0
Karnataka,BANGALORE RURAL,2010,Rice,501.0
Karnataka,BANGALORE RURAL,2010,Sunflower,12.0
Karnataka,BANGALORE RURAL,2010,Arecanut,13116.0
Karnataka,BANGALORE RURAL,2010,Banana,46157.0
Karnataka,BANGALORE RURAL,2010,Black pepper,0.6
Karnataka,BANGALORE RURAL,2010,Cardamom,
Karnataka,BANGALORE RURAL,2010,Cashewnut,117.0
Karnataka,BANGALORE RURAL,2010,Coconut ,43046.0
Karnataka,BANGALORE RURAL,2010,Coriander,30.0
Karnataka,BANGALORE RURAL,2010,Dry ginger,256.9
Karnataka,BANGALORE RURAL,2010,Garlic,12.0
Karnataka,BANGALORE RURAL,2010,Sugarcane,775.0
Karnataka,BANGALORE RURAL,2010,Sweet potato,41.0
Karnataka,BANGALORE RURAL,2010,Tapioca,55.0
Karnataka,BANGALORE RURAL,2011,Arhar/Tur,1014.0
Karnataka,BANGALORE RURAL,2011,Bajra,3.0
Karnataka,BANGALORE RURAL,2011,Castor seed,170.0
Karnataka,BANGALORE RURAL,2011,Cowpea(Lobia),621.0
Karnataka,BANGALORE RURAL,2011,Dry chillies,245.0
Karnataka,BANGALORE RURAL,2011,Groundnut,540.0
Karnataka,BANGALORE RURAL,2011,Horse-gram,791.0
Karnataka,BANGALORE RURAL,2011,Maize,66335.0
Karnataka,BANGALORE RURAL,2011,Moong(Green Gram),3.0
Karnataka,BANGALORE RURAL,2011,Niger seed,122.0
Karnataka,BANGALORE RURAL,2011,Onion,267.0
Karnataka,BANGALORE RURAL,2011,Other Kharif pulses,3427.0
Karnataka,BANGALORE RURAL,2011,Peas & beans (Pulses),2155.0
Karnataka,BANGALORE RURAL,2011,Potato,1496.0
Karnataka,BANGALORE RURAL,2011,Ragi,100336.0
Karnataka,BANGALORE RURAL,2011,Rice,4836.0
Karnataka,BANGALORE RURAL,2011,Sesamum,12.0
Karnataka,BANGALORE RURAL,2011,Small millets,5.0
Karnataka,BANGALORE RURAL,2011,Sunflower,1.0
Karnataka,BANGALORE RURAL,2011,Urad,3.0
Karnataka,BANGALORE RURAL,2011,Cowpea(Lobia),8.0
Karnataka,BANGALORE RURAL,2011,Dry chillies,92.0
Karnataka,BANGALORE RURAL,2011,Gram,123.0
Karnataka,BANGALORE RURAL,2011,Groundnut,23.0
Karnataka,BANGALORE RURAL,2011,Horse-gram,230.0
Karnataka,BANGALORE RURAL,2011,Maize,323.0
Karnataka,BANGALORE RURAL,2011,Onion,334.0
Karnataka,BANGALORE RURAL,2011,Other  Rabi pulses,20.0
Karnataka,BANGALORE RURAL,2011,Peas & beans (Pulses),329.0
Karnataka,BANGALORE RURAL,2011,Potato,18141.0
Karnataka,BANGALORE RURAL,2011,Ragi,312.0
Karnataka,BANGALORE RURAL,2011,Rapeseed &Mustard,237.0
Karnataka,BANGALORE RURAL,2011,Sunflower,4.0
Karnataka,BANGALORE RURAL,2011,Wheat,7.0
Karnataka,BANGALORE RURAL,2011,Dry chillies,77.0
Karnataka,BANGALORE RURAL,2011,Maize,327.0
Karnataka,BANGALORE RURAL,2011,Onion,25.0
Karnataka,BANGALORE RURAL,2011,Peas & beans (Pulses),1245.0
Karnataka,BANGALORE RURAL,2011,Potato,2164.0
Karnataka,BANGALORE RURAL,2011,Ragi,198.0
Karnataka,BANGALORE RURAL,2011,Rice,521.0
Karnataka,BANGALORE RURAL,2011,Sunflower,13.0
Karnataka,BANGALORE RURAL,2011,Arecanut,13079.0
Karnataka,BANGALORE RURAL,2011,Banana,31914.0
Karnataka,BANGALORE RURAL,2011,Cashewnut,13.0
Karnataka,BANGALORE RURAL,2011,Coconut ,40154.0
Karnataka,BANGALORE RURAL,2011,Coriander,28.0
Karnataka,BANGALORE RURAL,2011,Dry ginger,171.8
Karnataka,BANGALORE RURAL,2011,Garlic,11.0
Karnataka,BANGALORE RURAL,2011,Sweet potato,146.0
Karnataka,BANGALORE RURAL,2011,Tapioca,95.0
Karnataka,BANGALORE RURAL,2011,Turmeric,15.0
Karnataka,BANGALORE RURAL,2012,Arhar/Tur,729.0
Karnataka,BANGALORE RURAL,2012,Bajra,5.0
Karnataka,BANGALORE RURAL,2012,Castor seed,101.0
Karnataka,BANGALORE RURAL,2012,Cowpea(Lobia),136.0
Karnataka,BANGALORE RURAL,2012,Dry chillies,238.0
Karnataka,BANGALORE RURAL,2012,Groundnut,254.0
Karnataka,BANGALORE RURAL,2012,Horse-gram,667.0
Karnataka,BANGALORE RURAL,2012,Maize,33207.0
Karnataka,BANGALORE RURAL,2012,Moong(Green Gram),2.0
Karnataka,BANGALORE RURAL,2012,Niger seed,76.0
Karnataka,BANGALORE RURAL,2012,Onion,223.0
Karnataka,BANGALORE RURAL,2012,Other Kharif pulses,1799.0
Karnataka,BANGALORE RURAL,2012,Potato,1322.0
Karnataka,BANGALORE RURAL,2012,Ragi,92776.0
Karnataka,BANGALORE RURAL,2012,Rapeseed &Mustard,165.0
Karnataka,BANGALORE RURAL,2012,Rice,2796.0
Karnataka,BANGALORE RURAL,2012,Sesamum,7.0
Karnataka,BANGALORE RURAL,2012,Small millets,4.0
Karnataka,BANGALORE RURAL,2012,Sunflower,4.0
Karnataka,BANGALORE RURAL,2012,Urad,5.0
Karnataka,BANGALORE RURAL,2012,Cowpea(Lobia),12.0
Karnataka,BANGALORE RURAL,2012,Gram,25.0
Karnataka,BANGALORE RURAL,2012,Groundnut,98.0
Karnataka,BANGALORE RURAL,2012,Horse-gram,138.0
Karnataka,BANGALORE RURAL,2012,Maize,248.0
Karnataka,BANGALORE RURAL,2012,Onion,46.0
Karnataka,BANGALORE RURAL,2012,Other  Rabi pulses,26.0
Karnataka,BANGALORE RURAL,2012,Potato,7366.0
Karnataka,BANGALORE RURAL,2012,Ragi,177.0
Karnataka,BANGALORE RURAL,2012,Rice,2.0
Karnataka,BANGALORE RURAL,2012,Cowpea(Lobia),1.0
Karnataka,BANGALORE RURAL,2012,Dry chillies,31.0
Karnataka,BANGALORE RURAL,2012,Maize,227.0
Karnataka,BANGALORE RURAL,2012,Onion,57.0
Karnataka,BANGALORE RURAL,2012,Potato,3401.0
Karnataka,BANGALORE RURAL,2012,Ragi,136.0
Karnataka,BANGALORE RURAL,2012,Rice,41.0
Karnataka,BANGALORE RURAL,2012,Sunflower,1.0
Karnataka,BANGALORE RURAL,2012,Arecanut,11076.0
Karnataka,BANGALORE RURAL,2012,Black pepper,3.0
Karnataka,BANGALORE RURAL,2012,Cashewnut,17.0
Karnataka,BANGALORE RURAL,2012,Coconut ,33947.0
Karnataka,BANGALORE RURAL,2012,Coriander,19.0
Karnataka,BANGALORE RURAL,2012,Dry ginger,1083.0
Karnataka,BANGALORE RURAL,2012,Garlic,1.0
Karnataka,BANGALORE RURAL,2012,Sugarcane,251.0
Karnataka,BANGALORE RURAL,2012,Sweet potato,202.0
Karnataka,BANGALORE RURAL,2012,Tapioca,21.0
Karnataka,BANGALORE RURAL,2012,Turmeric,9.0
Karnataka,BANGALORE RURAL,2013,Arhar/Tur,815.0
Karnataka,BANGALORE RURAL,2013,Castor seed,149.0
Karnataka,BANGALORE RURAL,2013,Cotton(lint),6.0
Karnataka,BANGALORE RURAL,2013,Cowpea(Lobia),404.0
Karnataka,BANGALORE RURAL,2013,Dry chillies,514.0
Karnataka,BANGALORE RURAL,2013,Groundnut,103.0
Karnataka,BANGALORE RURAL,2013,Horse-gram,910.0
Karnataka,BANGALORE RURAL,2013,Maize,28931.0
Karnataka,BANGALORE RURAL,2013,Moong(Green Gram),3.0
Karnataka,BANGALORE RURAL,2013,Niger seed,88.0
Karnataka,BANGALORE RURAL,2013,Onion,198.0
Karnataka,BANGALORE RURAL,2013,Other Kharif pulses,1142.0
Karnataka,BANGALORE RURAL,2013,Potato,6309.0
Karnataka,BANGALORE RURAL,2013,Ragi,103750.0
Karnataka,BANGALORE RURAL,2013,Rapeseed &Mustard,225.0
Karnataka,BANGALORE RURAL,2013,Rice,2197.0
Karnataka,BANGALORE RURAL,2013,Sesamum,9.0
Karnataka,BANGALORE RURAL,2013,Small millets,7.0
Karnataka,BANGALORE RURAL,2013,Sunflower,8.0
Karnataka,BANGALORE RURAL,2013,Urad,2.0
Karnataka,BANGALORE RURAL,2013,Cowpea(Lobia),7.0
Karnataka,BANGALORE RURAL,2013,Dry chillies,17.0
Karnataka,BANGALORE RURAL,2013,Gram,173.0
Karnataka,BANGALORE RURAL,2013,Horse-gram,203.0
Karnataka,BANGALORE RURAL,2013,Maize,343.0
Karnataka,BANGALORE RURAL,2013,Onion,105.0
Karnataka,BANGALORE RURAL,2013,Other  Rabi pulses,74.0
Karnataka,BANGALORE RURAL,2013,Potato,5810.0
Karnataka,BANGALORE RURAL,2013,Ragi,258.0
Karnataka,BANGALORE RURAL,2013,Dry chillies,5.0
Karnataka,BANGALORE RURAL,2013,Groundnut,37.0
Karnataka,BANGALORE RURAL,2013,Maize,253.0
Karnataka,BANGALORE RURAL,2013,Onion,1429.0
Karnataka,BANGALORE RURAL,2013,Potato,323.0
Karnataka,BANGALORE RURAL,2013,Ragi,71.0
Karnataka,BANGALORE RURAL,2013,Rice,463.0
Karnataka,BANGALORE RURAL,2013,Sunflower,2.0
Karnataka,BANGALORE RURAL,2013,Arecanut,18880.0
Karnataka,BANGALORE RURAL,2013,Black pepper,2.0
Karnataka,BANGALORE RURAL,2013,Cashewnut,21.0
Karnataka,BANGALORE RURAL,2013,Coconut ,22072.0
Karnataka,BANGALORE RURAL,2013,Coriander,12.0
Karnataka,BANGALORE RURAL,2013,Dry ginger,249.0
Karnataka,BANGALORE RURAL,2013,Garlic,1.0
Karnataka,BANGALORE RURAL,2013,Sugarcane,89.0
Karnataka,BANGALORE RURAL,2013,Sweet potato,264.0
Karnataka,BANGALORE RURAL,2013,Tapioca,35.0
Karnataka,BANGALORE RURAL,2013,Tobacco,39.0
Karnataka,BANGALORE RURAL,2013,Turmeric,5.0
Karnataka,BANGALORE RURAL,2014,Arhar/Tur,1736.0
Karnataka,BANGALORE RURAL,2014,Castor seed,142.0
Karnataka,BANGALORE RURAL,2014,Cowpea(Lobia),881.0
Karnataka,BANGALORE RURAL,2014,Dry chillies,414.0
Karnataka,BANGALORE RURAL,2014,Groundnut,155.0
Karnataka,BANGALORE RURAL,2014,Horse-gram,754.0
Karnataka,BANGALORE RURAL,2014,Maize,44066.0
Karnataka,BANGALORE RURAL,2014,Moong(Green Gram),1.0
Karnataka,BANGALORE RURAL,2014,Niger seed,55.0
Karnataka,BANGALORE RURAL,2014,Onion,354.0
Karnataka,BANGALORE RURAL,2014,Other Kharif pulses,2677.0
Karnataka,BANGALORE RURAL,2014,Potato,2702.0
Karnataka,BANGALORE RURAL,2014,Ragi,91940.0
Karnataka,BANGALORE RURAL,2014,Rapeseed &Mustard,52.0
Karnataka,BANGALORE RURAL,2014,Rice,2093.0
Karnataka,BANGALORE RURAL,2014,Sesamum,4.0
Karnataka,BANGALORE RURAL,2014,Small millets,11.0
Karnataka,BANGALORE RURAL,2014,Sunflower,10.0
Karnataka,BANGALORE RURAL,2014,Urad,1.0
Karnataka,BANGALORE RURAL,2014,Cowpea(Lobia),11.0
Karnataka,BANGALORE RURAL,2014,Dry chillies,45.0
Karnataka,BANGALORE RURAL,2014,Gram,194.0
Karnataka,BANGALORE RURAL,2014,Horse-gram,222.0
Karnataka,BANGALORE RURAL,2014,Maize,429.0
Karnataka,BANGALORE RURAL,2014,Onion,73.0
Karnataka,BANGALORE RURAL,2014,Other  Rabi pulses,25.0
Karnataka,BANGALORE RURAL,2014,Potato,6630.0
Karnataka,BANGALORE RURAL,2014,Ragi,123.0
Karnataka,BANGALORE RURAL,2014,Sunflower,1.0
Karnataka,BANGALORE RURAL,2014,Cowpea(Lobia),
Karnataka,BANGALORE RURAL,2014,Dry chillies,17.0
Karnataka,BANGALORE RURAL,2014,Groundnut,20.0
Karnataka,BANGALORE RURAL,2014,Maize,323.0
Karnataka,BANGALORE RURAL,2014,Onion,29.0
Karnataka,BANGALORE RURAL,2014,Potato,891.0
Karnataka,BANGALORE RURAL,2014,Ragi,75.0
Karnataka,BANGALORE RURAL,2014,Rice,150.0
Karnataka,BANGALORE RURAL,2014,Sunflower,1.0
Karnataka,BANGALORE RURAL,2014,Arecanut,14055.0
Karnataka,BANGALORE RURAL,2014,Black pepper,6.0
Karnataka,BANGALORE RURAL,2014,Cashewnut,18.0
Karnataka,BANGALORE RURAL,2014,Coconut ,20123.0
Karnataka,BANGALORE RURAL,2014,Coriander,13.0
Karnataka,BANGALORE RURAL,2014,Dry ginger,320.0
Karnataka,BANGALORE RURAL,2014,Garlic,3.0
Karnataka,BANGALORE RURAL,2014,Sweet potato,322.0
Karnataka,BANGALORE RURAL,2014,Tapioca,54.0
Karnataka,BANGALORE RURAL,2014,Turmeric,6.0
Karnataka,BELGAUM,1997,Arhar/Tur,1820.0
Karnataka,BELGAUM,1997,Bajra,5666.0
Karnataka,BELGAUM,1997,Dry chillies,12837.0
Karnataka,BELGAUM,1997,Groundnut,58174.0
Karnataka,BELGAUM,1997,Horse-gram,3578.0
Karnataka,BELGAUM,1997,Jowar,64259.0
Karnataka,BELGAUM,1997,Maize,181319.0
Karnataka,BELGAUM,1997,Paddy,137452.0
Karnataka,BELGAUM,1997,Ragi,2525.0
Karnataka,BELGAUM,1997,Rice,91677.0
Karnataka,BELGAUM,1997,Dry chillies,324.0
Karnataka,BELGAUM,1997,Groundnut,5565.0
Karnataka,BELGAUM,1997,Horse-gram,964.0
Karnataka,BELGAUM,1997,Jowar,63996.0
Karnataka,BELGAUM,1997,Maize,50103.0
Karnataka,BELGAUM,1997,Wheat,41220.0
Karnataka,BELGAUM,1997,Jowar,834.0
Karnataka,BELGAUM,1997,Maize,6721.0
Karnataka,BELGAUM,1997,Paddy,171.0
Karnataka,BELGAUM,1997,Rice,114.0
Karnataka,BELGAUM,1997,Coriander,26.0
Karnataka,BELGAUM,1997,Garlic,915.0
Karnataka,BELGAUM,1997,Sugarcane,11177949.0
Karnataka,BELGAUM,1997,Turmeric,4496.0
Karnataka,BELGAUM,1998,Arhar/Tur,3645.0
Karnataka,BELGAUM,1998,Bajra,8901.0
Karnataka,BELGAUM,1998,Castor seed,276.0
Karnataka,BELGAUM,1998,Cotton(lint),98969.0
Karnataka,BELGAUM,1998,Groundnut,68291.0
Karnataka,BELGAUM,1998,Horse-gram,3782.0
Karnataka,BELGAUM,1998,Jowar,92470.0
Karnataka,BELGAUM,1998,Maize,239651.0
Karnataka,BELGAUM,1998,Moong(Green Gram),6708.0
Karnataka,BELGAUM,1998,Niger seed,164.0
Karnataka,BELGAUM,1998,Onion,4339.0
Karnataka,BELGAUM,1998,Peas & beans (Pulses),284.0
Karnataka,BELGAUM,1998,Potato,62689.0
Karnataka,BELGAUM,1998,Ragi,2325.0
Karnataka,BELGAUM,1998,Rapeseed &Mustard,87.0
Karnataka,BELGAUM,1998,Rice,114050.0
Karnataka,BELGAUM,1998,Sesamum,360.0
Karnataka,BELGAUM,1998,Soyabean,58866.0
Karnataka,BELGAUM,1998,Sunflower,5647.0
Karnataka,BELGAUM,1998,Gram,17873.0
Karnataka,BELGAUM,1998,Groundnut,5313.0
Karnataka,BELGAUM,1998,Horse-gram,420.0
Karnataka,BELGAUM,1998,Jowar,119907.0
Karnataka,BELGAUM,1998,Linseed,967.0
Karnataka,BELGAUM,1998,Maize,58696.0
Karnataka,BELGAUM,1998,Moong(Green Gram),93.0
Karnataka,BELGAUM,1998,Onion,7279.0
Karnataka,BELGAUM,1998,Potato,1112.0
Karnataka,BELGAUM,1998,Safflower,2930.0
Karnataka,BELGAUM,1998,Sunflower,4536.0
Karnataka,BELGAUM,1998,Wheat,61350.0
Karnataka,BELGAUM,1998,Jowar,727.0
Karnataka,BELGAUM,1998,Maize,8044.0
Karnataka,BELGAUM,1998,Onion,5240.0
Karnataka,BELGAUM,1998,Potato,622.0
Karnataka,BELGAUM,1998,Rice,97.0
Karnataka,BELGAUM,1998,Sunflower,675.0
Karnataka,BELGAUM,1998,Coconut ,890.0
Karnataka,BELGAUM,1998,Coriander,55.0
Karnataka,BELGAUM,1998,Dry chillies,6945.0
Karnataka,BELGAUM,1998,Garlic,918.0
Karnataka,BELGAUM,1998,Turmeric,5135.0
Karnataka,BELGAUM,1999,Arhar/Tur,4491.0
Karnataka,BELGAUM,1999,Bajra,14078.0
Karnataka,BELGAUM,1999,Castor seed,288.0
Karnataka,BELGAUM,1999,Cotton(lint),86693.0
Karnataka,BELGAUM,1999,Groundnut,68877.0
Karnataka,BELGAUM,1999,Horse-gram,4263.0
Karnataka,BELGAUM,1999,Jowar,84930.0
Karnataka,BELGAUM,1999,Maize,224182.0
Karnataka,BELGAUM,1999,Mesta,19.0
Karnataka,BELGAUM,1999,Moong(Green Gram),6022.0
Karnataka,BELGAUM,1999,Niger seed,151.0
Karnataka,BELGAUM,1999,Other Kharif pulses,2125.0
Karnataka,BELGAUM,1999,Ragi,1509.0
Karnataka,BELGAUM,1999,Rice,119657.0
Karnataka,BELGAUM,1999,Sesamum,536.0
Karnataka,BELGAUM,1999,Small millets,2300.0
Karnataka,BELGAUM,1999,Soyabean,50087.0
Karnataka,BELGAUM,1999,Sunflower,5567.0
Karnataka,BELGAUM,1999,Urad,613.0
Karnataka,BELGAUM,1999,Gram,21028.0
Karnataka,BELGAUM,1999,Groundnut,5855.0
Karnataka,BELGAUM,1999,Horse-gram,779.0
Karnataka,BELGAUM,1999,Jowar,115177.0
Karnataka,BELGAUM,1999,Linseed,681.0
Karnataka,BELGAUM,1999,Maize,77615.0
Karnataka,BELGAUM,1999,Moong(Green Gram),37.0
Karnataka,BELGAUM,1999,Other  Rabi pulses,479.0
Karnataka,BELGAUM,1999,Rapeseed &Mustard,53.0
Karnataka,BELGAUM,1999,Safflower,3116.0
Karnataka,BELGAUM,1999,Sunflower,3484.0
Karnataka,BELGAUM,1999,Wheat,65485.0
Karnataka,BELGAUM,1999,Jowar,327.0
Karnataka,BELGAUM,1999,Maize,7244.0
Karnataka,BELGAUM,1999,Rice,32.0
Karnataka,BELGAUM,1999,Sunflower,468.0
Karnataka,BELGAUM,1999,Banana,30167.0
Karnataka,BELGAUM,1999,Coconut ,1087.0
Karnataka,BELGAUM,1999,Coriander,58.0
Karnataka,BELGAUM,1999,Dry chillies,16631.0
Karnataka,BELGAUM,1999,Garlic,946.0
Karnataka,BELGAUM,1999,Onion,27015.0
Karnataka,BELGAUM,1999,Potato,71181.0
Karnataka,BELGAUM,1999,Sugarcane,13081667.0
Karnataka,BELGAUM,1999,Sweet potato,14105.0
Karnataka,BELGAUM,1999,Tobacco,19422.0
Karnataka,BELGAUM,1999,Turmeric,6026.0
Karnataka,BELGAUM,2000,Arhar/Tur,3818.0
Karnataka,BELGAUM,2000,Bajra,18187.0
Karnataka,BELGAUM,2000,Castor seed,1365.0
Karnataka,BELGAUM,2000,Cotton(lint),94627.0
Karnataka,BELGAUM,2000,Groundnut,77319.0
Karnataka,BELGAUM,2000,Horse-gram,4870.0
Karnataka,BELGAUM,2000,Jowar,64478.0
Karnataka,BELGAUM,2000,Maize,216060.0
Karnataka,BELGAUM,2000,Mesta,45.0
Karnataka,BELGAUM,2000,Moong(Green Gram),7335.0
Karnataka,BELGAUM,2000,Niger seed,111.0
Karnataka,BELGAUM,2000,Other Kharif pulses,3237.0
Karnataka,BELGAUM,2000,Ragi,3103.0
Karnataka,BELGAUM,2000,Rice,105237.0
Karnataka,BELGAUM,2000,Sesamum,558.0
Karnataka,BELGAUM,2000,Small millets,2825.0
Karnataka,BELGAUM,2000,Soyabean,56888.0
Karnataka,BELGAUM,2000,Sunflower,4971.0
Karnataka,BELGAUM,2000,Urad,936.0
Karnataka,BELGAUM,2000,Gram,18483.0
Karnataka,BELGAUM,2000,Groundnut,6869.0
Karnataka,BELGAUM,2000,Horse-gram,561.0
Karnataka,BELGAUM,2000,Jowar,97376.0
Karnataka,BELGAUM,2000,Linseed,727.0
Karnataka,BELGAUM,2000,Maize,61570.0
Karnataka,BELGAUM,2000,Moong(Green Gram),48.0
Karnataka,BELGAUM,2000,Other  Rabi pulses,197.0
Karnataka,BELGAUM,2000,Rapeseed &Mustard,106.0
Karnataka,BELGAUM,2000,Safflower,3810.0
Karnataka,BELGAUM,2000,Sunflower,3077.0
Karnataka,BELGAUM,2000,Wheat,72493.0
Karnataka,BELGAUM,2000,Jowar,625.0
Karnataka,BELGAUM,2000,Maize,8350.0
Karnataka,BELGAUM,2000,Sunflower,315.0
Karnataka,BELGAUM,2000,Banana,30141.0
Karnataka,BELGAUM,2000,Coconut ,789.0
Karnataka,BELGAUM,2000,Coriander,46.0
Karnataka,BELGAUM,2000,Dry chillies,10222.0
Karnataka,BELGAUM,2000,Garlic,667.0
Karnataka,BELGAUM,2000,Onion,7783.0
Karnataka,BELGAUM,2000,Potato,59905.0
Karnataka,BELGAUM,2000,Sannhamp,266.0
Karnataka,BELGAUM,2000,Sugarcane,17924836.0
Karnataka,BELGAUM,2000,Sweet potato,14551.0
Karnataka,BELGAUM,2000,Tobacco,27328.0
Karnataka,BELGAUM,2000,Turmeric,11469.0
Karnataka,BELGAUM,2001,Arhar/Tur,779.0
Karnataka,BELGAUM,2001,Bajra,3171.0
Karnataka,BELGAUM,2001,Castor seed,257.0
Karnataka,BELGAUM,2001,Cotton(lint),50651.0
Karnataka,BELGAUM,2001,Groundnut,44963.0
Karnataka,BELGAUM,2001,Horse-gram,1838.0
Karnataka,BELGAUM,2001,Jowar,40781.0
Karnataka,BELGAUM,2001,Maize,130967.0
Karnataka,BELGAUM,2001,Mesta,47.0
Karnataka,BELGAUM,2001,Moong(Green Gram),3322.0
Karnataka,BELGAUM,2001,Niger seed,105.0
Karnataka,BELGAUM,2001,Other Kharif pulses,1272.0
Karnataka,BELGAUM,2001,Ragi,1911.0
Karnataka,BELGAUM,2001,Rice,56350.0
Karnataka,BELGAUM,2001,Sesamum,292.0
Karnataka,BELGAUM,2001,Small millets,2873.0
Karnataka,BELGAUM,2001,Soyabean,35846.0
Karnataka,BELGAUM,2001,Sunflower,2501.0
Karnataka,BELGAUM,2001,Urad,1008.0
Karnataka,BELGAUM,2001,Gram,11149.0
Karnataka,BELGAUM,2001,Horse-gram,349.0
Karnataka,BELGAUM,2001,Jowar,78309.0
Karnataka,BELGAUM,2001,Linseed,571.0
Karnataka,BELGAUM,2001,Maize,71660.0
Karnataka,BELGAUM,2001,Moong(Green Gram),6.0
Karnataka,BELGAUM,2001,Other  Rabi pulses,186.0
Karnataka,BELGAUM,2001,Rapeseed &Mustard,69.0
Karnataka,BELGAUM,2001,Safflower,2694.0
Karnataka,BELGAUM,2001,Sunflower,3052.0
Karnataka,BELGAUM,2001,Wheat,49750.0
Karnataka,BELGAUM,2001,Jowar,165.0
Karnataka,BELGAUM,2001,Maize,5225.0
Karnataka,BELGAUM,2001,Rice,197.0
Karnataka,BELGAUM,2001,Sunflower,630.0
Karnataka,BELGAUM,2001,Coconut ,861.0
Karnataka,BELGAUM,2001,Coriander,22.0
Karnataka,BELGAUM,2001,Dry chillies,6618.0
Karnataka,BELGAUM,2001,Onion,11635.0
Karnataka,BELGAUM,2001,Peas & beans (Pulses),264.0
Karnataka,BELGAUM,2001,Potato,63008.0
Karnataka,BELGAUM,2001,Sannhamp,526.0
Karnataka,BELGAUM,2001,Sugarcane,10969823.0
Karnataka,BELGAUM,2001,Turmeric,8293.0
Karnataka,BELGAUM,2002,Arhar/Tur,1245.0
Karnataka,BELGAUM,2002,Bajra,2820.0
Karnataka,BELGAUM,2002,Castor seed,139.0
Karnataka,BELGAUM,2002,Cotton(lint),31313.0
Karnataka,BELGAUM,2002,Groundnut,38702.0
Karnataka,BELGAUM,2002,Horse-gram,2001.0
Karnataka,BELGAUM,2002,Jowar,57637.0
Karnataka,BELGAUM,2002,Maize,131002.0
Karnataka,BELGAUM,2002,Mesta,13.0
Karnataka,BELGAUM,2002,Moong(Green Gram),1217.0
Karnataka,BELGAUM,2002,Niger seed,243.0
Karnataka,BELGAUM,2002,Other Kharif pulses,1600.0
Karnataka,BELGAUM,2002,Ragi,1133.0
Karnataka,BELGAUM,2002,Rice,37874.0
Karnataka,BELGAUM,2002,Sesamum,343.0
Karnataka,BELGAUM,2002,Small millets,4818.0
Karnataka,BELGAUM,2002,Soyabean,42830.0
Karnataka,BELGAUM,2002,Sunflower,4590.0
Karnataka,BELGAUM,2002,Urad,202.0
Karnataka,BELGAUM,2002,Gram,13161.0
Karnataka,BELGAUM,2002,Groundnut,3735.0
Karnataka,BELGAUM,2002,Horse-gram,974.0
Karnataka,BELGAUM,2002,Jowar,67765.0
Karnataka,BELGAUM,2002,Linseed,436.0
Karnataka,BELGAUM,2002,Maize,53723.0
Karnataka,BELGAUM,2002,Moong(Green Gram),9.0
Karnataka,BELGAUM,2002,Other  Rabi pulses,185.0
Karnataka,BELGAUM,2002,Rapeseed &Mustard,63.0
Karnataka,BELGAUM,2002,Safflower,3492.0
Karnataka,BELGAUM,2002,Sunflower,4330.0
Karnataka,BELGAUM,2002,Wheat,38113.0
Karnataka,BELGAUM,2002,Jowar,71.0
Karnataka,BELGAUM,2002,Maize,4023.0
Karnataka,BELGAUM,2002,Rice,405.0
Karnataka,BELGAUM,2002,Sunflower,468.0
Karnataka,BELGAUM,2002,Banana,17373.0
Karnataka,BELGAUM,2002,Beans & Mutter(Vegetable),626.0
Karnataka,BELGAUM,2002,Brinjal,8744.0
Karnataka,BELGAUM,2002,Cashewnut Processed,46.0
Karnataka,BELGAUM,2002,Cashewnut Raw,180.0
Karnataka,BELGAUM,2002,Citrus Fruit,394.0
Karnataka,BELGAUM,2002,Coconut ,930.0
Karnataka,BELGAUM,2002,Coriander,33.0
